2017-02-24 14:27:49,243 [Thread-23:33056] [django.request:182] [base:get_response] [WARNING]- Not Found: /calendar.html
2017-02-24 14:27:53,782 [Thread-24:33752] [django.request:182] [base:get_response] [WARNING]- Not Found: /elements.html
2017-02-24 14:29:21,766 [Thread-31:30692] [django.request:182] [base:get_response] [WARNING]- Not Found: /index.html
2017-02-24 14:33:03,793 [Thread-39:32840] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:33:03,848 [Thread-40:33432] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:33:03,849 [Thread-41:31404] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:33:03,852 [Thread-42:34464] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:33:03,854 [Thread-43:34360] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:33:03,855 [Thread-44:34624] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:33:03,861 [Thread-45:34656] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:34:19,252 [Thread-47:34128] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:34:19,270 [Thread-48:34600] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:34:19,296 [Thread-49:34132] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:34:19,311 [Thread-50:34660] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:34:19,361 [Thread-51:32784] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:34:19,461 [Thread-52:34232] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:34:19,673 [Thread-53:34248] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:34:19,676 [Thread-54:33136] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:34:19,703 [Thread-55:33912] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:34:19,709 [Thread-56:34548] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:34:19,711 [Thread-57:32424] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:34:36,713 [Thread-60:33920] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:34:36,713 [Thread-62:33932] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:34:36,714 [Thread-61:34796] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:34:36,714 [Thread-59:34024] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:34:36,714 [Thread-63:34552] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:34:36,717 [Thread-64:33840] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:35:06,803 [Thread-66:33808] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:35:06,875 [Thread-67:34404] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:35:07,039 [Thread-68:34416] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:35:07,107 [Thread-69:33948] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:35:07,160 [Thread-70:34400] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:35:07,226 [Thread-71:34408] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:35:07,551 [Thread-72:33824] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:35:07,565 [Thread-73:28900] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:35:07,575 [Thread-74:32400] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:35:07,598 [Thread-75:33680] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:35:07,608 [Thread-76:32052] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:35:07,621 [Thread-77:34228] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:36:06,263 [Thread-79:34232] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:36:06,279 [Thread-80:34248] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:36:06,279 [Thread-81:33136] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:36:06,280 [Thread-82:33912] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
